#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Charge_End_Current(mA),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet,2800,3.6,4.2,1925,50,2.5,550,5,2789.873126
datasheet,2800,3.6,4.2,1925,50,2.5,550,10,2776.827374
datasheet,2800,3.6,4.2,1925,50,2.5,550,15,2763.072664
datasheet,2800,3.6,4.2,1925,50,2.5,550,20,2749.317955
datasheet,2800,3.6,4.2,1925,50,2.5,550,25,2735.563245
datasheet,2800,3.6,4.2,1925,50,2.5,550,25,2735.607184
datasheet,2800,3.6,4.2,1925,50,2.5,550,30,2721.070358
datasheet,2800,3.6,4.2,1925,50,2.5,550,35,2707.315648
datasheet,2800,3.6,4.2,1925,50,2.5,550,40,2693.560938
datasheet,2800,3.6,4.2,1925,50,2.5,550,45,2681.082841
datasheet,2800,3.6,4.2,1925,50,2.5,550,50,2669.537357
datasheet,2800,3.6,4.2,1925,50,2.5,550,55,2658.075099
datasheet,2800,3.6,4.2,1925,50,2.5,550,60,2646.612841
datasheet,2800,3.6,4.2,1925,50,2.5,550,65,2635.150583
datasheet,2800,3.6,4.2,1925,50,2.5,550,70,2623.656965
datasheet,2800,3.6,4.2,1925,50,2.5,550,75,2611.520456
datasheet,2800,3.6,4.2,1925,50,2.5,550,80,2599.533513
datasheet,2800,3.6,4.2,1925,50,2.5,550,85,2587.898772
datasheet,2800,3.6,4.2,1925,50,2.5,550,90,2575.762263
datasheet,2800,3.6,4.2,1925,50,2.5,550,95,2563.625755
datasheet,2800,3.6,4.2,1925,50,2.5,550,100,2551.489246
datasheet,2800,3.6,4.2,1925,50,2.5,550,105,2539.76163
datasheet,2800,3.6,4.2,1925,50,2.5,550,110,2530.746294
datasheet,2800,3.6,4.2,1925,50,2.5,550,120,2517.739331
datasheet,2800,3.6,4.2,1925,50,2.5,550,130,2506.472147
datasheet,2800,3.6,4.2,1925,50,2.5,550,140,2495.31968
datasheet,2800,3.6,4.2,1925,50,2.5,550,150,2483.044983
datasheet,2800,3.6,4.2,1925,50,2.5,550,155,2475.916101
datasheet,2800,3.6,4.2,1925,50,2.5,550,165,2459.947405
datasheet,2800,3.6,4.2,1925,50,2.5,550,170,2451.694579
datasheet,2800,3.6,4.2,1925,50,2.5,550,175,2443.441753
datasheet,2800,3.6,4.2,1925,50,2.5,550,185,2426.936101
datasheet,2800,3.6,4.2,1925,50,2.5,550,190,2419.542616
datasheet,2800,3.6,4.2,1925,50,2.5,550,200,2406.347209
datasheet,2800,3.6,4.2,1925,50,2.5,550,210,2394.105435
datasheet,2800,3.6,4.2,1925,50,2.5,550,220,2381.968926
datasheet,2800,3.6,4.2,1925,50,2.5,550,225,2375.605536
datasheet,2800,3.6,4.2,1925,50,2.5,550,235,2362.489861
datasheet,2800,3.6,4.2,1925,50,2.5,550,245,2349.469435
datasheet,2800,3.6,4.2,1925,50,2.5,550,250,2342.88053
datasheet,2800,3.6,4.2,1925,50,2.5,550,260,2329.344098
datasheet,2800,3.6,4.2,1925,50,2.5,550,270,2315.589389
datasheet,2800,3.6,4.2,1925,50,2.5,550,275,2308.320975
datasheet,2800,3.6,4.2,1925,50,2.5,550,285,2292.440138
datasheet,2800,3.6,4.2,1925,50,2.5,550,290,2283.504338
datasheet,2800,3.6,4.2,1925,50,2.5,550,295,2271.101884
datasheet_10,800,3.7,4.2,800,16,2.5,800,5,784.5410628
datasheet_10,800,3.7,4.2,800,16,2.5,800,10,774.6376812
datasheet_10,800,3.7,4.2,800,16,2.5,800,15,767.1611253
datasheet_10,800,3.7,4.2,800,16,2.5,800,20,762.1726952
datasheet_10,800,3.7,4.2,800,16,2.5,800,25,757.1753339
datasheet_10,800,3.7,4.2,800,16,2.5,800,30,754.3827017
datasheet_10,800,3.7,4.2,800,16,2.5,800,35,751.5960974
datasheet_10,800,3.7,4.2,800,16,2.5,800,40,748.5365161
datasheet_10,800,3.7,4.2,800,16,2.5,800,45,746.0358056
datasheet_10,800,3.7,4.2,800,16,2.5,800,55,742.3188406
datasheet_10,800,3.7,4.2,800,16,2.5,800,60,740.6649616
datasheet_10,800,3.7,4.2,800,16,2.5,800,65,738.7382779
datasheet_10,800,3.7,4.2,800,16,2.5,800,75,734.8291095
datasheet_10,800,3.7,4.2,800,16,2.5,800,90,731.761509
datasheet_10,800,3.7,4.2,800,16,2.5,800,135,729.0015924
datasheet_10,800,3.7,4.2,800,16,2.5,800,160,726.6534664
datasheet_10,800,3.7,4.2,800,16,2.5,800,175,724.2615716
datasheet_10,800,3.7,4.2,800,16,2.5,800,195,721.312873
datasheet_10,800,3.7,4.2,800,16,2.5,800,225,718.8102162
datasheet_10,800,3.7,4.2,800,16,2.5,800,250,716.2595173
datasheet_10,800,3.7,4.2,800,16,2.5,800,265,713.8486312
datasheet_10,800,3.7,4.2,800,16,2.5,800,285,711.009338
datasheet_10,800,3.7,4.2,800,16,2.5,800,300,708.70221
datasheet_10,800,3.7,4.2,800,16,2.5,800,310,706.8338696
datasheet_10,800,3.7,4.2,800,16,2.5,800,335,703.3709861
datasheet_10,800,3.7,4.2,800,16,2.5,800,355,701.2209232
datasheet_10,800,3.7,4.2,800,16,2.5,800,390,698.3998951
datasheet_10,800,3.7,4.2,800,16,2.5,800,425,695.9396499
datasheet_10,800,3.7,4.2,800,16,2.5,800,455,693.3338423
datasheet_10,800,3.7,4.2,800,16,2.5,800,485,690.8477268
datasheet_11,920,3.7,4.2,920,18,2.5,920,5,898.4580499
datasheet_11,920,3.7,4.2,920,18,2.5,920,10,884.8526077
datasheet_11,920,3.7,4.2,920,18,2.5,920,15,877.0663265
datasheet_11,920,3.7,4.2,920,18,2.5,920,25,870.3741497
datasheet_11,920,3.7,4.2,920,18,2.5,920,35,865.552067
datasheet_11,920,3.7,4.2,920,18,2.5,920,40,863.2008593
datasheet_11,920,3.7,4.2,920,18,2.5,920,80,857.5527722
datasheet_11,920,3.7,4.2,920,18,2.5,920,135,853.3859093
datasheet_11,920,3.7,4.2,920,18,2.5,920,165,849.5064072
datasheet_11,920,3.7,4.2,920,18,2.5,920,200,845.3950811
datasheet_11,920,3.7,4.2,920,18,2.5,920,225,841.468254
datasheet_11,920,3.7,4.2,920,18,2.5,920,260,837.0290157
datasheet_11,920,3.7,4.2,920,18,2.5,920,285,832.9875283
datasheet_11,920,3.7,4.2,920,18,2.5,920,325,828.8077943
datasheet_11,920,3.7,4.2,920,18,2.5,920,360,825.0241187
datasheet_11,920,3.7,4.2,920,18,2.5,920,405,820.6287031
datasheet_11,920,3.7,4.2,920,18,2.5,920,440,816.7218586
datasheet_11,920,3.7,4.2,920,18,2.5,920,485,812.5138671
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,5,1430.390101
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,10,1410.276846
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,15,1390.701902
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,20,1377.293065
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,25,1363.29698
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,30,1357.130872
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,35,1351.875
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,40,1343.288591
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,45,1337.139961
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,55,1328.062081
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,60,1323.928756
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,70,1317.363742
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,85,1309.972197
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,95,1305.131954
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,115,1298.42177
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,130,1292.794556
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,150,1286.946762
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,180,1280.369128
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,210,1274.362739
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,235,1269.061601
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,270,1262.695267
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,310,1257.268151
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,350,1251.384228
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,390,1245.444631
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,420,1239.167366
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,445,1233.640047
datasheet_12,1460,3.7,4.2,1460,29,2.5,1520,475,1228.184303
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,5,1486.059671
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,10,1466.255144
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,15,1454.876543
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,20,1446.296296
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,25,1438.528807
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,35,1426.515152
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,40,1422.085048
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,50,1412.832024
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,65,1406.214754
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,85,1398.636831
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,105,1390.665559
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,125,1383.76145
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,145,1376.786694
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,165,1368.342764
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,180,1362.498095
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,205,1354.280459
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,225,1347.080318
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,260,1339.703865
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,290,1333.274544
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,315,1325.126886
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,335,1318.752338
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,360,1311.193416
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,380,1303.806584
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,400,1297.736626
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,425,1290.226337
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,445,1283.209167
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,470,1275.084175
datasheet_13,1520,3.8,4.35,1060,30.4,3,1580,490,1268.887679
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,5,1517.648709
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,10,1497.418631
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,15,1481.705948
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,20,1466.484287
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,25,1455.106622
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,30,1447.334456
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,35,1437.012096
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,40,1431.130752
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,50,1420.688365
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,55,1416.972406
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,65,1410.048514
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,75,1404.419192
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,90,1398.079561
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,110,1391.296647
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,120,1386.876339
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,135,1380.162738
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,150,1373.838384
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,165,1368.139731
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,185,1361.634867
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,200,1356.753297
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,225,1349.915825
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,245,1344.176331
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,285,1337.680729
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,310,1331.946627
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,330,1326.215862
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,350,1319.924838
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,365,1314.706322
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,385,1308.12991
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,400,1303.378907
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,425,1296.497741
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,440,1291.917541
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,465,1284.577254
datasheet_14,1530,3.7,4.2,1530,0,2.75,1530,480,1279.971281
datasheet_15,1660,3.8,4.35,1160,33,3,1710,5,1629.152731
datasheet_15,1660,3.8,4.35,1160,33,3,1710,10,1609.085842
datasheet_15,1660,3.8,4.35,1160,33,3,1710,15,1593.779264
datasheet_15,1660,3.8,4.35,1160,33,3,1710,20,1581.047938
datasheet_15,1660,3.8,4.35,1160,33,3,1710,25,1570.327016
datasheet_15,1660,3.8,4.35,1160,33,3,1710,30,1559.464883
datasheet_15,1660,3.8,4.35,1160,33,3,1710,35,1550.708712
datasheet_15,1660,3.8,4.35,1160,33,3,1710,40,1542.220099
datasheet_15,1660,3.8,4.35,1160,33,3,1710,45,1534.322742
datasheet_15,1660,3.8,4.35,1160,33,3,1710,50,1526.895206
datasheet_15,1660,3.8,4.35,1160,33,3,1710,55,1521.339651
datasheet_15,1660,3.8,4.35,1160,33,3,1710,60,1515.986622
datasheet_15,1660,3.8,4.35,1160,33,3,1710,65,1510.044593
datasheet_15,1660,3.8,4.35,1160,33,3,1710,75,1498.783825
datasheet_15,1660,3.8,4.35,1160,33,3,1710,85,1492.004212
datasheet_15,1660,3.8,4.35,1160,33,3,1710,95,1485.401957
datasheet_15,1660,3.8,4.35,1160,33,3,1710,105,1480.136688
datasheet_15,1660,3.8,4.35,1160,33,3,1710,120,1473.43526
datasheet_15,1660,3.8,4.35,1160,33,3,1710,145,1465.291713
datasheet_15,1660,3.8,4.35,1160,33,3,1710,160,1459.96419
datasheet_15,1660,3.8,4.35,1160,33,3,1710,180,1452.921503
datasheet_15,1660,3.8,4.35,1160,33,3,1710,200,1446.090142
datasheet_15,1660,3.8,4.35,1160,33,3,1710,220,1439.452496
datasheet_15,1660,3.8,4.35,1160,33,3,1710,240,1432.992859
datasheet_15,1660,3.8,4.35,1160,33,3,1710,260,1426.290811
datasheet_15,1660,3.8,4.35,1160,33,3,1710,280,1419.645733
datasheet_15,1660,3.8,4.35,1160,33,3,1710,305,1412.205998
datasheet_15,1660,3.8,4.35,1160,33,3,1710,335,1405.173227
datasheet_15,1660,3.8,4.35,1160,33,3,1710,365,1398.552789
datasheet_15,1660,3.8,4.35,1160,33,3,1710,390,1392.43311
datasheet_15,1660,3.8,4.35,1160,33,3,1710,420,1385.134121
datasheet_15,1660,3.8,4.35,1160,33,3,1710,445,1378.709224
datasheet_15,1660,3.8,4.35,1160,33,3,1710,470,1372.250497
datasheet_15,1660,3.8,4.35,1160,33,3,1710,490,1365.77799
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,5,1641.961279
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,10,1620.639731
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,15,1602.651515
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,20,1589.113356
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,25,1577.511223
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,30,1569.276094
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,35,1560.932239
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,40,1552.255892
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,45,1544.791667
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,55,1536.057454
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,70,1530.457928
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,75,1526.424964
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,80,1523.097643
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,90,1517.146465
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,95,1513.642839
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,105,1506.046577
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,115,1500.236492
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,125,1495.04099
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,130,1491.572589
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,140,1486.12514
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,150,1480.639731
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,155,1477.473812
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,165,1470.861392
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,175,1464.793771
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,180,1461.669325
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,190,1454.619108
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,195,1451.114082
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,205,1445.975783
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,220,1439.820426
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,235,1434.371493
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,245,1429.969448
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,255,1425.934343
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,270,1419.983165
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,280,1415.380471
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,295,1409.669932
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,305,1404.92775
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,315,1399.598255
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,320,1396.562112
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,330,1390.297714
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,340,1384.695439
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,350,1379.068462
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,360,1374.074074
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,365,1370.880097
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,375,1364.89899
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,385,1359.431436
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,395,1353.564815
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,405,1349.637514
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,425,1344.129552
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,445,1338.864572
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,460,1333.900914
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,475,1328.666568
datasheet_16,1660,3.7,4.2,1660,33,2.5,1710,495,1323.282828
datasheet_17,1800,3.8,4.35,1260,36,3,1870,5,1771.424501
datasheet_17,1800,3.8,4.35,1260,36,3,1870,10,1751.396011
datasheet_17,1800,3.8,4.35,1260,36,3,1870,15,1735.230769
datasheet_17,1800,3.8,4.35,1260,36,3,1870,20,1723.213675
datasheet_17,1800,3.8,4.35,1260,36,3,1870,25,1710.19536
datasheet_17,1800,3.8,4.35,1260,36,3,1870,30,1701.452991
datasheet_17,1800,3.8,4.35,1260,36,3,1870,35,1691.655983
datasheet_17,1800,3.8,4.35,1260,36,3,1870,40,1684.482431
datasheet_17,1800,3.8,4.35,1260,36,3,1870,45,1676.692308
datasheet_17,1800,3.8,4.35,1260,36,3,1870,50,1670.784771
datasheet_17,1800,3.8,4.35,1260,36,3,1870,60,1661.987179
datasheet_17,1800,3.8,4.35,1260,36,3,1870,65,1658.231838
datasheet_17,1800,3.8,4.35,1260,36,3,1870,70,1654.347578
datasheet_17,1800,3.8,4.35,1260,36,3,1870,80,1646.645299
datasheet_17,1800,3.8,4.35,1260,36,3,1870,85,1643.081951
datasheet_17,1800,3.8,4.35,1260,36,3,1870,100,1636.182336
datasheet_17,1800,3.8,4.35,1260,36,3,1870,115,1631.604701
datasheet_17,1800,3.8,4.35,1260,36,3,1870,130,1626.450478
datasheet_17,1800,3.8,4.35,1260,36,3,1870,145,1621.398386
datasheet_17,1800,3.8,4.35,1260,36,3,1870,155,1616.981197
datasheet_17,1800,3.8,4.35,1260,36,3,1870,170,1611.591592
datasheet_17,1800,3.8,4.35,1260,36,3,1870,185,1606.621557
datasheet_17,1800,3.8,4.35,1260,36,3,1870,205,1600.218174
datasheet_17,1800,3.8,4.35,1260,36,3,1870,215,1596.270655
datasheet_17,1800,3.8,4.35,1260,36,3,1870,230,1590.410808
datasheet_17,1800,3.8,4.35,1260,36,3,1870,245,1584.908055
datasheet_17,1800,3.8,4.35,1260,36,3,1870,260,1579.876543
datasheet_17,1800,3.8,4.35,1260,36,3,1870,275,1574.994225
datasheet_17,1800,3.8,4.35,1260,36,3,1870,290,1569.60891
datasheet_17,1800,3.8,4.35,1260,36,3,1870,305,1564.296129
datasheet_17,1800,3.8,4.35,1260,36,3,1870,320,1559.278253
datasheet_17,1800,3.8,4.35,1260,36,3,1870,330,1554.822312
datasheet_17,1800,3.8,4.35,1260,36,3,1870,345,1549.85115
datasheet_17,1800,3.8,4.35,1260,36,3,1870,360,1544.820513
datasheet_17,1800,3.8,4.35,1260,36,3,1870,375,1539.979757
datasheet_17,1800,3.8,4.35,1260,36,3,1870,390,1534.23519
datasheet_17,1800,3.8,4.35,1260,36,3,1870,405,1528.663559
datasheet_17,1800,3.8,4.35,1260,36,3,1870,420,1523.618234
datasheet_17,1800,3.8,4.35,1260,36,3,1870,435,1518.846154
datasheet_17,1800,3.8,4.35,1260,36,3,1870,455,1512.918491
datasheet_17,1800,3.8,4.35,1260,36,3,1870,465,1508.815208
datasheet_17,1800,3.8,4.35,1260,36,3,1870,485,1502.860266
datasheet_17,1800,3.8,4.35,1260,36,3,1870,495,1498.982906
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,5,1630.076142
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,10,1603.21489
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,15,1581.641286
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,20,1563.451777
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,25,1549.492386
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,30,1536.80203
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,35,1526.649746
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,40,1516.316171
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,45,1507.795504
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,50,1499.682741
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,55,1493.274112
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,65,1482.68673
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,70,1476.945854
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,80,1467.395549
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,85,1462.807497
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,90,1458.914975
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,100,1451.77665
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,110,1446.806261
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,115,1444.104753
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,125,1438.542422
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,135,1433.570871
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,150,1426.497462
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,160,1422.226251
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,170,1416.847957
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,180,1411.979695
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,190,1407.043147
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,200,1402.072758
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,215,1396.216688
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,225,1392.258883
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,240,1386.579949
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,250,1382.174932
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,260,1377.461929
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,275,1371.596677
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,290,1365.569753
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,300,1362.048373
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,315,1356.675896
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,330,1351.694334
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,345,1346.664249
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,360,1340.947547
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,375,1335.448393
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,385,1331.62764
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,400,1325.855576
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,415,1320.083511
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,425,1316.346764
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,445,1310.170856
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,460,1304.568528
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,470,1300.953699
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,480,1296.40256
datasheet_18,1670,3.7,4.2,1670,33,2.5,1670,490,1291.216067
datasheet_19,1600,3.8,4.35,1120,32,3,1600,5,1590.42735
datasheet_19,1600,3.8,4.35,1120,32,3,1600,10,1573.760684
datasheet_19,1600,3.8,4.35,1120,32,3,1600,15,1560.512821
datasheet_19,1600,3.8,4.35,1120,32,3,1600,20,1553.880342
datasheet_19,1600,3.8,4.35,1120,32,3,1600,25,1546.62868
datasheet_19,1600,3.8,4.35,1120,32,3,1600,30,1540.307692
datasheet_19,1600,3.8,4.35,1120,32,3,1600,35,1533.82716
datasheet_19,1600,3.8,4.35,1120,32,3,1600,40,1530.547009
datasheet_19,1600,3.8,4.35,1120,32,3,1600,45,1527.094017
datasheet_19,1600,3.8,4.35,1120,32,3,1600,55,1519.069326
datasheet_19,1600,3.8,4.35,1120,32,3,1600,65,1513.395493
datasheet_19,1600,3.8,4.35,1120,32,3,1600,75,1507.925408
datasheet_19,1600,3.8,4.35,1120,32,3,1600,85,1502.891738
datasheet_19,1600,3.8,4.35,1120,32,3,1600,100,1498.165387
datasheet_19,1600,3.8,4.35,1120,32,3,1600,120,1493.415968
datasheet_19,1600,3.8,4.35,1120,32,3,1600,130,1489.361009
datasheet_19,1600,3.8,4.35,1120,32,3,1600,140,1484.198291
datasheet_19,1600,3.8,4.35,1120,32,3,1600,155,1477.353593
